movieId,title,cleaned_genres,userId,rating,timestamp
5,Four Rooms,Crime|Comedy,381,4.0,1018646002
5,Four Rooms,Crime|Comedy,382,3.0,1371829454
5,Four Rooms,Crime|Comedy,389,4.0,829491839
5,Four Rooms,Crime|Comedy,431,4.5,1140455425
5,Four Rooms,Crime|Comedy,452,3.0,976422557
5,Four Rooms,Crime|Comedy,457,1.0,1471385747
5,Four Rooms,Crime|Comedy,514,1.0,853892868
5,Four Rooms,Crime|Comedy,516,3.0,844687485
5,Four Rooms,Crime|Comedy,518,3.0,945364959
5,Four Rooms,Crime|Comedy,543,3.0,866931510
5,Four Rooms,Crime|Comedy,548,3.0,857405447
5,Four Rooms,Crime|Comedy,562,3.5,1167429218
5,Four Rooms,Crime|Comedy,564,3.0,974837992
5,Four Rooms,Crime|Comedy,590,3.0,848677907
5,Four Rooms,Crime|Comedy,621,4.5,1116476167
5,Four Rooms,Crime|Comedy,624,3.0,1019128415
5,Four Rooms,Crime|Comedy,640,3.0,860950972
5,Four Rooms,Crime|Comedy,641,4.0,834636108
5,Four Rooms,Crime|Comedy,650,3.0,844883711
5,Four Rooms,Crime|Comedy,654,4.0,1145392131
5,Four Rooms,Crime|Comedy,665,3.0,993347605
8012,Get Shorty,Comedy|Thriller|Crime,132,5.0,1283423388
8012,Get Shorty,Comedy|Thriller|Crime,157,4.0,1291600170
8012,Get Shorty,Comedy|Thriller|Crime,236,4.5,1109969578
8012,Get Shorty,Comedy|Thriller|Crime,648,4.0,1138478336
451,Leaving Las Vegas,Drama|Romance,19,3.0,855193700
451,Leaving Las Vegas,Drama|Romance,30,4.0,945277919
451,Leaving Las Vegas,Drama|Romance,322,4.0,974698993
451,Leaving Las Vegas,Drama|Romance,518,1.0,945362022
451,Leaving Las Vegas,Drama|Romance,547,3.0,974810752
451,Leaving Las Vegas,Drama|Romance,564,4.0,974716220
451,Leaving Las Vegas,Drama|Romance,597,5.0,940708840
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,19,3.0,855192496
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,28,5.0,938944550
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,37,2.0,981308246
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,93,2.5,1304729528
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,98,5.0,1459405325
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,99,3.0,938624252
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,102,4.0,956600034
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,207,0.5,1258439839
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,212,3.5,1227936983
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,232,4.0,955093253
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,292,4.0,1140149329
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,294,2.0,1047070345
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,306,4.0,940247120
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,311,3.0,898008246
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,342,4.0,945123774
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,355,3.5,1130104136
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,358,5.0,957479230
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,372,4.0,958003634
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,378,3.5,1443294654
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,387,4.0,974681984
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,406,4.5,1447951679
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,422,5.0,980859307
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,431,3.0,1165548721
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,444,4.0,975088273
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,452,3.5,1077114204
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,468,2.5,1296197947
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,472,4.0,944062013
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,493,3.0,954684592
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,509,3.5,1093295938
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,514,4.0,853894521
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,518,3.0,945362632
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,529,3.0,960085661
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,537,5.0,879503390
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,547,5.0,974810254
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,569,3.0,965067745
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,575,3.0,1012593334
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,577,5.0,1111550908
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,580,2.5,1167161939
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,587,4.0,1284473762
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,596,4.0,1139143144
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,605,3.0,980175656
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,614,3.0,1003253691
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,620,5.0,1455532854
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,665,3.0,992920593
63,Twelve Monkeys,Science Fiction|Thriller|Mystery,19,3.0,855190349
63,Twelve Monkeys,Science Fiction|Thriller|Mystery,26,0.5,1351544773
63,Twelve Monkeys,Science Fiction|Thriller|Mystery,70,4.0,853954893
63,Twelve Monkeys,Science Fiction|Thriller|Mystery,73,3.5,1304411684
63,Twelve Monkeys,Science Fiction|Thriller|Mystery,95,4.0,1016317617
63,Twelve Monkeys,Science Fiction|Thriller|Mystery,285,2.0,965093034
687,Dead Man Walking,Drama,182,3.0,845746928
687,Dead Man Walking,Drama,659,3.0,835642424
577,To Die For,Fantasy|Drama|Comedy|Thriller,286,3.0,979179509
577,To Die For,Fantasy|Drama|Comedy|Thriller,564,1.0,974839862
2054,Mr. Holland's Opus,Music|Drama|Family,4,3.0,949896114
2054,Mr. Holland's Opus,Music|Drama|Family,15,2.0,997938630
2054,Mr. Holland's Opus,Music|Drama|Family,30,1.0,944943070
2054,Mr. Holland's Opus,Music|Drama|Family,43,2.0,974770079
2054,Mr. Holland's Opus,Music|Drama|Family,49,2.0,978039891
2054,Mr. Holland's Opus,Music|Drama|Family,57,3.0,907765191
2054,Mr. Holland's Opus,Music|Drama|Family,61,2.5,1216051756
2054,Mr. Holland's Opus,Music|Drama|Family,69,2.5,1366831811
2054,Mr. Holland's Opus,Music|Drama|Family,73,3.5,1255608711
2054,Mr. Holland's Opus,Music|Drama|Family,77,2.5,1163915788
2054,Mr. Holland's Opus,Music|Drama|Family,88,3.0,1239764896
2054,Mr. Holland's Opus,Music|Drama|Family,118,4.0,951009148
2054,Mr. Holland's Opus,Music|Drama|Family,119,2.0,960671689
2054,Mr. Holland's Opus,Music|Drama|Family,130,3.0,1138998159
2054,Mr. Holland's Opus,Music|Drama|Family,134,3.0,1361245975
2054,Mr. Holland's Opus,Music|Drama|Family,137,2.0,946411893
2054,Mr. Holland's Opus,Music|Drama|Family,143,1.0,1149648220
2054,Mr. Holland's Opus,Music|Drama|Family,150,1.0,1113906789
2054,Mr. Holland's Opus,Music|Drama|Family,157,3.0,1344510238
2054,Mr. Holland's Opus,Music|Drama|Family,165,3.0,1111479052
2054,Mr. Holland's Opus,Music|Drama|Family,176,1.5,1341047061
2054,Mr. Holland's Opus,Music|Drama|Family,177,3.0,907380567
2054,Mr. Holland's Opus,Music|Drama|Family,185,3.0,1003523767
2054,Mr. Holland's Opus,Music|Drama|Family,195,2.0,975416616
2054,Mr. Holland's Opus,Music|Drama|Family,206,3.0,900784137
2054,Mr. Holland's Opus,Music|Drama|Family,212,2.5,1218405004
2054,Mr. Holland's Opus,Music|Drama|Family,213,3.0,1462638835
2054,Mr. Holland's Opus,Music|Drama|Family,220,1.0,970517626
2054,Mr. Holland's Opus,Music|Drama|Family,232,4.0,955088397
2054,Mr. Holland's Opus,Music|Drama|Family,245,3.0,1011319358
2054,Mr. Holland's Opus,Music|Drama|Family,247,3.0,953271517
2054,Mr. Holland's Opus,Music|Drama|Family,248,3.0,1031527506
2054,Mr. Holland's Opus,Music|Drama|Family,268,3.0,1314895074
2054,Mr. Holland's Opus,Music|Drama|Family,274,3.0,1074104312
2054,Mr. Holland's Opus,Music|Drama|Family,285,2.0,965088661
2054,Mr. Holland's Opus,Music|Drama|Family,294,4.0,1047072959
2054,Mr. Holland's Opus,Music|Drama|Family,303,3.0,1299489500
2054,Mr. Holland's Opus,Music|Drama|Family,306,2.0,956082263
2054,Mr. Holland's Opus,Music|Drama|Family,311,3.5,1094585381
2054,Mr. Holland's Opus,Music|Drama|Family,323,3.5,1150487454
2054,Mr. Holland's Opus,Music|Drama|Family,328,3.5,1147995711
2054,Mr. Holland's Opus,Music|Drama|Family,346,3.0,1044652201
2054,Mr. Holland's Opus,Music|Drama|Family,353,1.0,1157499123
2054,Mr. Holland's Opus,Music|Drama|Family,358,3.0,957481256
2054,Mr. Holland's Opus,Music|Drama|Family,363,3.0,942347119
2054,Mr. Holland's Opus,Music|Drama|Family,373,3.0,939036920
2054,Mr. Holland's Opus,Music|Drama|Family,384,2.5,1153149604
2054,Mr. Holland's Opus,Music|Drama|Family,417,0.5,1112466783
2054,Mr. Holland's Opus,Music|Drama|Family,419,3.0,1110049594
2054,Mr. Holland's Opus,Music|Drama|Family,426,3.5,1215235446
2054,Mr. Holland's Opus,Music|Drama|Family,428,2.5,1304136388
2054,Mr. Holland's Opus,Music|Drama|Family,432,4.0,1138381335
2054,Mr. Holland's Opus,Music|Drama|Family,439,3.0,1041114645
2054,Mr. Holland's Opus,Music|Drama|Family,452,3.0,1015029818
2054,Mr. Holland's Opus,Music|Drama|Family,457,1.5,1471385472
2054,Mr. Holland's Opus,Music|Drama|Family,463,3.0,1050439500
2054,Mr. Holland's Opus,Music|Drama|Family,466,3.0,944978287
2054,Mr. Holland's Opus,Music|Drama|Family,468,2.5,1296196063
2054,Mr. Holland's Opus,Music|Drama|Family,480,4.5,1272669445
2054,Mr. Holland's Opus,Music|Drama|Family,500,1.0,1228946155
2054,Mr. Holland's Opus,Music|Drama|Family,509,2.0,942931508
2054,Mr. Holland's Opus,Music|Drama|Family,518,4.0,945362480
2054,Mr. Holland's Opus,Music|Drama|Family,531,3.5,1244062939
2054,Mr. Holland's Opus,Music|Drama|Family,561,4.0,1172696555
2054,Mr. Holland's Opus,Music|Drama|Family,564,4.0,974837260
2054,Mr. Holland's Opus,Music|Drama|Family,577,3.5,1111474818
2054,Mr. Holland's Opus,Music|Drama|Family,580,2.0,1167157701
2054,Mr. Holland's Opus,Music|Drama|Family,582,1.0,1122167252
2054,Mr. Holland's Opus,Music|Drama|Family,584,2.5,1276157271
2054,Mr. Holland's Opus,Music|Drama|Family,596,3.0,1138705029
2054,Mr. Holland's Opus,Music|Drama|Family,605,2.0,980195075
2054,Mr. Holland's Opus,Music|Drama|Family,607,3.5,1118247604
2054,Mr. Holland's Opus,Music|Drama|Family,624,4.0,1019125435
2054,Mr. Holland's Opus,Music|Drama|Family,645,3.5,1053420328
2054,Mr. Holland's Opus,Music|Drama|Family,646,4.0,953448527
2054,Mr. Holland's Opus,Music|Drama|Family,665,3.0,992909626
4482,French Twist,Comedy|Romance,30,4.0,1039067222
4482,French Twist,Comedy|Romance,105,3.0,1085579637
4482,French Twist,Comedy|Romance,452,2.0,1077115176
4482,French Twist,Comedy|Romance,609,1.0,1029869675
755,From Dusk Till Dawn,Horror|Action|Thriller|Crime,436,2.0,941458348
880,Antonia's Line,Drama|Comedy,18,1.0,856007587
880,Antonia's Line,Drama|Comedy,19,2.0,855190382
880,Antonia's Line,Drama|Comedy,70,4.0,853955020
880,Antonia's Line,Drama|Comedy,73,2.5,1255849976
880,Antonia's Line,Drama|Comedy,75,1.0,1165596837
880,Antonia's Line,Drama|Comedy,119,3.0,913051666
880,Antonia's Line,Drama|Comedy,177,2.0,907380369
880,Antonia's Line,Drama|Comedy,311,0.5,1080681098
880,Antonia's Line,Drama|Comedy,349,3.0,1019266057
880,Antonia's Line,Drama|Comedy,380,2.0,949368459
880,Antonia's Line,Drama|Comedy,384,1.5,1153866059
880,Antonia's Line,Drama|Comedy,390,1.0,867073883
880,Antonia's Line,Drama|Comedy,396,4.0,841743368
880,Antonia's Line,Drama|Comedy,463,2.0,1050439606
880,Antonia's Line,Drama|Comedy,468,2.5,1296201837
880,Antonia's Line,Drama|Comedy,488,4.5,1308938892
880,Antonia's Line,Drama|Comedy,507,3.0,862091893
880,Antonia's Line,Drama|Comedy,514,1.0,853893138
880,Antonia's Line,Drama|Comedy,543,3.0,866931854
880,Antonia's Line,Drama|Comedy,551,4.0,843275206
880,Antonia's Line,Drama|Comedy,564,4.0,974844847
880,Antonia's Line,Drama|Comedy,580,2.5,1167163510
880,Antonia's Line,Drama|Comedy,624,1.5,1170357662
880,Antonia's Line,Drama|Comedy,646,2.0,953448670
880,Antonia's Line,Drama|Comedy,659,2.0,854359234
8447,Angels and Insects,Drama|Romance,624,1.0,1087150729
2086,Nick of Time,Crime|Drama|Thriller,4,5.0,949896114
2045,Unforgettable,Drama|Mystery|Science Fiction|Thriller,294,3.0,1054069631
2045,Unforgettable,Drama|Mystery|Science Fiction|Thriller,452,3.0,976420715
2045,Unforgettable,Drama|Mystery|Science Fiction|Thriller,493,3.0,954685288
2045,Unforgettable,Drama|Mystery|Science Fiction|Thriller,518,4.0,945369201
2045,Unforgettable,Drama|Mystery|Science Fiction|Thriller,534,4.0,973376433
688,The Bridges of Madison County,Drama|Romance,49,3.0,978040871
688,The Bridges of Madison County,Drama|Romance,85,1.0,837512681
688,The Bridges of Madison County,Drama|Romance,105,2.5,1088058610
688,The Bridges of Madison County,Drama|Romance,119,2.0,913232864
688,The Bridges of Madison County,Drama|Romance,182,4.0,845745373
688,The Bridges of Madison County,Drama|Romance,239,2.0,991863270
688,The Bridges of Madison County,Drama|Romance,453,3.0,994622627
688,The Bridges of Madison County,Drama|Romance,534,2.0,973376804
688,The Bridges of Madison County,Drama|Romance,624,2.0,1019125022
688,The Bridges of Madison County,Drama|Romance,653,3.0,948161440
103,Taxi Driver,Crime|Drama,224,4.0,828213150
103,Taxi Driver,Crime|Drama,284,4.0,853879267
103,Taxi Driver,Crime|Drama,434,3.0,886373489
103,Taxi Driver,Crime|Drama,564,5.0,974844826
2074,Flirting with Disaster,Comedy|Romance,529,4.0,960052576
27793,The Neverending Story III: Escape from Fantasia,Fantasy,73,2.0,1255589041
27793,The Neverending Story III: Escape from Fantasia,Fantasy,563,1.5,1378591354
568,Apollo 13,Drama,86,3.0,848161252
568,Apollo 13,Drama,321,4.0,939420702
414,Batman Forever,Action|Crime|Fantasy,219,3.0,974496453
414,Batman Forever,Action|Crime|Fantasy,247,3.0,953362312
414,Batman Forever,Action|Crime|Fantasy,306,3.0,939720010
414,Batman Forever,Action|Crime|Fantasy,311,1.5,1062015500
414,Batman Forever,Action|Crime|Fantasy,358,2.0,957481180
414,Batman Forever,Action|Crime|Fantasy,468,2.0,1296190297
414,Batman Forever,Action|Crime|Fantasy,518,3.0,945364703
1873,Beyond Rangoon,Drama|Thriller,23,3.0,1148730178
1873,Beyond Rangoon,Drama|Thriller,30,5.0,945122010
1873,Beyond Rangoon,Drama|Thriller,178,2.5,1437428133
1873,Beyond Rangoon,Drama|Thriller,212,4.0,1227937127
1873,Beyond Rangoon,Drama|Thriller,304,3.0,1352656119
1873,Beyond Rangoon,Drama|Thriller,406,3.5,1447951733
1873,Beyond Rangoon,Drama|Thriller,407,5.0,962646954
1873,Beyond Rangoon,Drama|Thriller,408,5.0,933033418
1873,Beyond Rangoon,Drama|Thriller,431,3.0,1165546702
1873,Beyond Rangoon,Drama|Thriller,564,3.0,974713707
1873,Beyond Rangoon,Drama|Thriller,569,4.0,965070778
1873,Beyond Rangoon,Drama|Thriller,585,3.0,974607128
1873,Beyond Rangoon,Drama|Thriller,625,3.5,1452828466
8839,Casper,Fantasy|Comedy|Family,165,2.5,1111481229
8963,Crimson Tide,Action|Thriller|Drama,313,0.5,1143233256
26564,Crumb,Documentary,207,0.5,1258440290
26564,Crumb,Documentary,547,4.0,1173477942
1572,Die Hard: With a Vengeance,Action|Thriller,156,4.5,1277429999
1572,Die Hard: With a Vengeance,Action|Thriller,545,5.0,938567680
1572,Die Hard: With a Vengeance,Action|Thriller,564,3.0,974842216
8973,Lord of Illusions,Mystery|Horror|Thriller,17,3.5,1127470788
8973,Lord of Illusions,Mystery|Horror|Thriller,23,4.0,1148673065
8973,Lord of Illusions,Mystery|Horror|Thriller,255,4.5,1236980863
8973,Lord of Illusions,Mystery|Horror|Thriller,283,3.5,1115169781
8973,Lord of Illusions,Mystery|Horror|Thriller,299,3.5,1344184582
8973,Lord of Illusions,Mystery|Horror|Thriller,427,4.0,1104630927
8973,Lord of Illusions,Mystery|Horror|Thriller,481,4.5,1437002078
8973,Lord of Illusions,Mystery|Horror|Thriller,648,4.0,1138478760
1642,The Net,Crime|Drama|Mystery|Thriller|Action,358,2.0,957795408
1642,The Net,Crime|Drama|Mystery|Thriller|Action,452,3.0,976421798
1642,The Net,Crime|Drama|Mystery|Thriller|Action,564,4.0,974715897
1642,The Net,Crime|Drama|Mystery|Thriller|Action,581,0.5,1259726072
281,Strange Days,Crime|Drama|Science Fiction|Thriller,19,3.0,855192982
281,Strange Days,Crime|Drama|Science Fiction|Thriller,30,4.0,945115182
281,Strange Days,Crime|Drama|Science Fiction|Thriller,117,4.0,1320640472
281,Strange Days,Crime|Drama|Science Fiction|Thriller,121,5.0,833058875
281,Strange Days,Crime|Drama|Science Fiction|Thriller,195,3.0,977755886
281,Strange Days,Crime|Drama|Science Fiction|Thriller,265,5.0,960060848
281,Strange Days,Crime|Drama|Science Fiction|Thriller,311,1.5,1062015214
281,Strange Days,Crime|Drama|Science Fiction|Thriller,434,5.0,886375700
281,Strange Days,Crime|Drama|Science Fiction|Thriller,452,3.0,976419754
281,Strange Days,Crime|Drama|Science Fiction|Thriller,460,4.5,1072836501
281,Strange Days,Crime|Drama|Science Fiction|Thriller,496,5.0,834598910
281,Strange Days,Crime|Drama|Science Fiction|Thriller,509,5.0,939342219
281,Strange Days,Crime|Drama|Science Fiction|Thriller,510,3.0,944348485
281,Strange Days,Crime|Drama|Science Fiction|Thriller,533,3.0,965317961
281,Strange Days,Crime|Drama|Science Fiction|Thriller,536,4.0,829471721
281,Strange Days,Crime|Drama|Science Fiction|Thriller,537,4.0,879520881
281,Strange Days,Crime|Drama|Science Fiction|Thriller,547,3.5,1053171818
281,Strange Days,Crime|Drama|Science Fiction|Thriller,659,4.0,840287752
3512,Under Siege 2: Dark Territory,Action|Thriller,15,3.0,997937926
3512,Under Siege 2: Dark Territory,Action|Thriller,117,5.0,1320636888
3512,Under Siege 2: Dark Territory,Action|Thriller,190,4.0,975695042
3512,Under Siege 2: Dark Territory,Action|Thriller,196,4.0,958511777
3512,Under Siege 2: Dark Territory,Action|Thriller,242,5.0,956684031
3512,Under Siege 2: Dark Territory,Action|Thriller,294,5.0,1047071148
3512,Under Siege 2: Dark Territory,Action|Thriller,311,4.0,1077051994
3512,Under Siege 2: Dark Territory,Action|Thriller,351,4.0,975636734
3512,Under Siege 2: Dark Territory,Action|Thriller,412,2.0,993087322
3512,Under Siege 2: Dark Territory,Action|Thriller,418,3.0,1132696659
3512,Under Siege 2: Dark Territory,Action|Thriller,452,3.0,983405457
3512,Under Siege 2: Dark Territory,Action|Thriller,465,3.5,1170652951
3512,Under Siege 2: Dark Territory,Action|Thriller,468,2.0,1296203296
3512,Under Siege 2: Dark Territory,Action|Thriller,529,3.0,965497364
3512,Under Siege 2: Dark Territory,Action|Thriller,547,1.0,1131636082
3512,Under Siege 2: Dark Territory,Action|Thriller,558,5.0,976042559
3512,Under Siege 2: Dark Territory,Action|Thriller,569,4.0,965144249
